	variable	value	class
39160	XG17	0.442	Severe covid
39161	XG17	0.132	Severe covid
39162	XG17	0.134	Severe covid
39163	XG17	0.345	Severe covid
39164	XG17	1.189	Severe covid
39165	XG17	0.975	Severe covid
39166	XG17	0.976	Severe covid
39167	XG17	1.023	Severe covid
39168	XG17	0.768	Severe covid
39169	XG17	1.092	Severe covid
39170	XG17	0.643	Severe covid
39171	XG17	1.119	Severe covid
39172	XG17	1.057	Severe covid
39173	XG17	0.992	Severe covid
39174	XG17	0.808	Severe covid
39175	XG17	0.763	Severe covid
39176	XG17	1.196	Severe covid
39177	XG17	1.078	Severe covid
39178	XG17	1.106	Severe covid
39179	XG17	1.247	Severe covid
39180	XG17	1.313	Severe covid
39181	XG17	0.888	Severe covid
39182	XG17	0.887	Severe covid
39183	XG17	0.936	Severe covid
39184	XG17	0.918	Severe covid
39185	XG17	1.409	Severe covid
39186	XG17	0.728	Severe covid
39187	XG17	1.077	Severe covid
39188	XG17	0.961	Severe covid
39189	XG17	0.0	Severe covid
39190	XG17	1.022	Severe covid
39191	XG17	1.036	Severe covid
39192	XG17	0.744	Severe covid
39193	XG17	1.089	Severe covid
39194	XG17	0.828	Severe covid
39195	XG17	1.145	Severe covid
39196	XG17	1.249	Severe covid
39197	XG17	1.122	Severe covid
39198	XG17	0.97	Severe covid
39199	XG17	1.262	Severe covid
39200	XG17	0.539	Severe covid
39201	XG17	0.994	Severe covid
39202	XG17	1.092	Severe covid
39203	XG17	0.759	Severe covid
39204	XG17	0.793	Severe covid
39205	XG17	0.912	Severe covid
39206	XG17	0.965	Severe covid
39207	XG17	1.244	Severe covid
39208	XG17	0.898	Severe covid
39209	XG17	1.044	Severe covid
39210	XG17	1.136	Severe covid
39211	XG17	0.467	Severe covid
39212	XG17	1.355	Severe covid
39213	XG17	0.917	Severe covid
39214	XG17	0.991	Severe covid
39215	XG17	1.064	Severe covid
39216	XG17	1.192	Severe covid
39217	XG17	0.772	Severe covid
39218	XG17	0.852	Severe covid
39219	XG17	1.005	Severe covid
39220	XG17	0.608	Severe covid
39221	XG17	1.193	Severe covid
39222	XG17	1.175	Severe covid
39223	XG17	0.743	Severe covid
39224	XG17	1.314	Severe covid
39225	XG17	1.34	Severe covid
39226	XG17	0.961	Severe covid
39227	XG17	0.921	Severe covid
39228	XG17	0.932	Severe covid
39229	XG17	0.788	Severe covid
39230	XG17	0.762	Severe covid
39231	XG17	0.832	Severe covid
39232	XG17	0.0	Severe covid
39233	XG17	0.965	Severe covid
39234	XG17	0.828	Severe covid
39235	XG17	0.843	Severe covid
39236	XG17	1.076	Severe covid
39237	XG17	0.982	Severe covid
39238	XG17	0.947	Severe covid
39239	XG17	0.72	Severe covid
39240	XG17	1.152	Severe covid
39241	XG17	0.998	Severe covid
39242	XG17	0.931	Severe covid
39243	XG17	0.878	Severe covid
39244	XG17	0.978	Severe covid
39245	XG17	0.839	Severe covid
39246	XG17	0.887	Severe covid
39247	XG17	1.003	Severe covid
39248	XG17	0.0	Severe covid
39249	XG17	0.628	Severe covid
39250	XG17	2.252	Severe covid
39251	XG17	0.779	Severe covid
39252	XG17	0.0	Severe covid
39253	XG17	0.618	Severe covid
39254	XG17	0.991	Severe covid
39255	XG17	1.103	Severe covid
39256	XG17	0.968	Severe covid
39257	XG17	0.863	Severe covid
39258	XG17	0.0	Severe covid
39259	XG17	0.0	Severe covid
39260	XG17	1.496	Severe covid
39261	XG17	1.349	Severe covid
39262	XG17	0.964	Severe covid
39263	XG17	1.173	Severe covid
39264	XG17	0.859	Severe covid
39265	XG17	1.273	Severe covid
39266	XG17	1.053	Severe covid
39267	XG17	1.239	Severe covid
39268	XG17	0.814	Severe covid
39269	XG17	0.831	Severe covid
39270	XG17	0.842	Severe covid
39271	XG17	0.84	Severe covid
39272	XG17	1.24	Severe covid
39273	XG17	1.06	Severe covid
39274	XG17	0.757	Severe covid
39275	XG17	0.658	Severe covid
39276	XG17	1.192	Severe covid
39277	XG17	1.138	Severe covid
39278	XG17	1.001	Severe covid
39279	XG17	0.289	Severe covid
39280	XG17	0.318	Severe covid
39281	XG17	1.107	Severe covid
39282	XG17	0.827	Severe covid
39283	XG17	0.742	Severe covid
39284	XG17	0.818	Severe covid
39285	XG17	1.171	Severe covid
39286	XG17	0.844	Severe covid
39287	XG17	0.916	Severe covid
39288	XG17	0.916	Severe covid
39289	XG17	1.163	Severe covid
39290	XG17	0.806	Severe covid
39291	XG17	0.0	Severe covid
39292	XG17	1.154	Severe covid
39293	XG17	0.799	Severe covid
39294	XG17	0.863	Severe covid
39295	XG17	0.806	Severe covid
39296	XG17	0.0	Severe covid
39297	XG17	0.93	Severe covid
39298	XG17	1.268	Severe covid
39299	XG17	1.134	Severe covid
39300	XG17	0.945	Severe covid
39301	XG17	0.651	Severe covid
39302	XG17	0.85	Severe covid
39303	XG17	0.0	Severe covid
39304	XG17	0.49	Severe covid
39305	XG17	0.844	Severe covid
39306	XG17	0.762	Severe covid
39307	XG17	0.793	Severe covid
39308	XG17	0.969	Severe covid
39309	XG17	1.002	Severe covid
39310	XG17	0.746	Severe covid
39311	XG17	1.017	Severe covid
39312	XG17	0.783	Severe covid
39313	XG17	0.82	Severe covid
39314	XG17	1.589	Severe covid
39315	XG17	0.948	Severe covid
39316	XG17	1.074	Severe covid
39317	XG17	0.0	Severe covid
39318	XG17	0.619	Severe covid
39319	XG17	0.944	Severe covid
39320	XG17	0.824	Severe covid
39321	XG17	0.987	Severe covid
39322	XG17	1.302	Severe covid
39323	XG17	0.0	Severe covid
39324	XG17	0.848	Severe covid
39325	XG17	0.905	Severe covid
39326	XG17	0.947	Severe covid
39327	XG17	0.797	Severe covid
39328	XG17	0.875	Severe covid
39329	XG17	0.555	Severe covid
39330	XG17	0.901	Severe covid
39331	XG17	0.0	Severe covid
39332	XG17	0.971	Severe covid
39333	XG17	0.974	Severe covid
39334	XG17	0.881	Severe covid
39335	XG17	0.895	Severe covid
39336	XG17	0.81	Severe covid
39337	XG17	0.0	Severe covid
39338	XG17	0.0	Severe covid
39339	XG17	0.966	Severe covid
39340	XG17	1.083	Severe covid
39341	XG17	0.435	Severe covid
39342	XG17	0.873	Severe covid
39343	XG17	0.614	Severe covid
39344	XG17	0.0	Severe covid
39345	XG17	0.723	Severe covid
39346	XG17	0.921	Severe covid
39347	XG17	1.02	Severe covid
39348	XG17	1.072	Severe covid
39349	XG17	0.609	Severe covid
39350	XG17	0.36	Severe covid
39351	XG17	0.611	Severe covid
39352	XG17	1.019	Severe covid
39353	XG17	0.792	Severe covid
39354	XG17	0.851	Severe covid
39355	XG17	0.88	Severe covid
39356	XG17	0.869	Severe covid
39357	XG17	0.83	Severe covid
39358	XG17	0.809	Severe covid
39359	XG17	0.761	Severe covid
39360	XG17	0.944	Severe covid
39361	XG17	0.819	Severe covid
39362	XG17	0.799	Severe covid
39363	XG17	0.891	Severe covid
39364	XG17	0.704	Severe covid
39365	XG17	0.824	Severe covid
39366	XG17	0.0	Severe covid
39367	XG17	0.612	Severe covid
39368	XG17	0.895	Severe covid
39369	XG17	0.602	Severe covid
39370	XG17	0.0	Severe covid
39371	XG17	0.843	Severe covid
39372	XG17	0.874	Severe covid
39373	XG17	0.0	Severe covid
39374	XG17	0.812	Severe covid
39375	XG17	0.0	Severe covid
39376	XG17	0.0	Severe covid
39377	XG17	0.768	Severe covid
39378	XG17	0.865	Severe covid
39379	XG17	0.9	Severe covid
39380	XG17	0.0	Severe covid
39381	XG17	0.883	Severe covid
39382	XG17	0.824	Severe covid
39383	XG17	0.871	Severe covid
39384	XG17	0.929	Severe covid
39385	XG17	2.41	Severe covid
39386	XG17	0.868	Severe covid
39387	XG17	0.662	Severe covid
39388	XG17	0.0	Severe covid
39389	XG17	0.815	Severe covid
39390	XG17	1.13	Severe covid
39391	XG17	0.518	Severe covid
39392	XG17	0.0	Severe covid
39393	XG17	0.957	Severe covid
39394	XG17	0.0	Severe covid
39395	XG17	0.983	Severe covid
39396	XG17	0.461	Severe covid
39397	XG17	0.885	Severe covid
39398	XG17	0.415	Severe covid
39399	XG17	0.589	Severe covid
39400	XG17	0.935	Severe covid
39401	XG17	0.0	Severe covid
39402	XG17	0.753	Severe covid
39403	XG17	0.816	Severe covid
39404	XG17	1.22	Severe covid
39405	XG17	0.668	Severe covid
39406	XG17	1.39	Severe covid
39407	XG17	0.93	Severe covid
39408	XG17	0.77	Severe covid
39409	XG17	1.099	Severe covid
39410	XG17	4.373	Severe covid
39411	XG17	0.782	Severe covid
39412	XG17	0.0	Severe covid
39413	XG17	0.888	Severe covid
39414	XG17	0.842	Severe covid
39415	XG17	0.795	Severe covid
39416	XG17	1.173	Severe covid
39417	XG17	0.911	Severe covid
39418	XG17	0.895	Severe covid
39419	XG17	1.349	Severe covid
39420	XG17	0.91	Severe covid
39421	XG17	0.798	Severe covid
39422	XG17	0.985	Severe covid
39423	XG17	1.069	Severe covid
39424	XG17	0.647	Severe covid
39425	XG17	0.926	Severe covid
39426	XG17	1.192	Severe covid
39427	XG17	0.919	Severe covid
39428	XG17	0.0	Severe covid
39429	XG17	0.832	Severe covid
39430	XG17	0.892	Severe covid
39431	XG17	0.849	Severe covid
39432	XG17	0.933	Severe covid
39433	XG17	0.0	Severe covid
39434	XG17	0.862	Severe covid
39435	XG17	0.86	Severe covid
39436	XG17	0.954	Severe covid
39437	XG17	0.643	Severe covid
39438	XG17	0.784	Severe covid
39439	XG17	1.306	Severe covid
39440	XG17	1.036	Severe covid
39441	XG17	0.854	Severe covid
39442	XG17	0.402	Severe covid
39443	XG17	0.95	Severe covid
39444	XG17	1.012	Severe covid
39445	XG17	0.696	Severe covid
39446	XG17	0.0	Severe covid
39447	XG17	0.0	Severe covid
39448	XG17	0.0	Severe covid
39449	XG17	0.854	Severe covid
39450	XG17	1.103	Severe covid
39451	XG17	0.917	Severe covid
39452	XG17	0.693	Severe covid
39453	XG17	0.0	Severe covid
39454	XG17	1.023	Severe covid
39455	XG17	0.938	Severe covid
39456	XG17	0.0	Severe covid
39457	XG17	0.695	Severe covid
39458	XG17	1.17	Severe covid
39459	XG17	0.9	Severe covid
39460	XG17	1.038	Severe covid
39461	XG17	0.837	Severe covid
39462	XG17	0.785	Severe covid
39463	XG17	0.657	Severe covid
39464	XG17	0.693	Severe covid
39465	XG17	0.382	Severe covid
39466	XG17	0.655	Severe covid
39467	XG17	1.016	Severe covid
39468	XG17	1.052	Severe covid
39469	XG17	0.928	Severe covid
39470	XG17	0.524	Severe covid
39471	XG17	0.0	Severe covid
39472	XG17	2.319	Severe covid
39473	XG17	1.8	Severe covid
39474	XG17	0.942	Severe covid
39475	XG17	1.048	Severe covid
39476	XG17	1.699	Severe covid
39477	XG17	1.416	Severe covid
39478	XG17	1.254	Severe covid
39479	XG17	0.391	Severe covid
39480	XG17	0.793	Severe covid
39481	XG17	0.779	Severe covid
39482	XG17	0.631	Severe covid
39483	XG17	0.916	Severe covid
39484	XG17	0.835	Severe covid
39485	XG17	3.323	Severe covid
39486	XG17	0.869	Severe covid
39487	XG17	0.366	Severe covid
39488	XG17	0.758	Severe covid
39489	XG17	0.938	Severe covid
39490	XG17	0.762	Severe covid
39491	XG17	0.779	Severe covid
39492	XG17	1.042	Severe covid
39493	XG17	0.93	Severe covid
39494	XG17	0.617	Severe covid
39495	XG17	0.71	Severe covid
39496	XG17	1.017	Severe covid
39497	XG17	0.0	Severe covid
39498	XG17	0.749	Severe covid
39499	XG17	0.948	Severe covid
39500	XG17	0.849	Severe covid
39501	XG17	0.713	Severe covid
39502	XG17	0.665	Severe covid
39503	XG17	0.818	Severe covid
39504	XG17	0.925	Severe covid
39505	XG17	1.369	Severe covid
39506	XG17	0.0	Severe covid
39507	XG17	0.775	Severe covid
39508	XG17	0.955	Severe covid
39509	XG17	0.0	Severe covid
39510	XG17	1.241	Severe covid
39511	XG17	0.592	Severe covid
39512	XG17	0.861	Severe covid
39513	XG17	1.01	Severe covid
39514	XG17	0.639	Severe covid
39515	XG17	0.922	Severe covid
39516	XG17	0.0	Severe covid
39517	XG17	0.59	Severe covid
39518	XG17	0.0	Severe covid
39519	XG17	1.028	Severe covid
39520	XG17	0.983	Severe covid
39521	XG17	0.0	Severe covid
39522	XG17	0.901	Severe covid
39523	XG17	1.069	Severe covid
39524	XG17	0.777	Severe covid
39525	XG17	0.584	Severe covid
39526	XG17	1.056	Severe covid
39527	XG17	2.727	Severe covid
39528	XG17	1.014	Severe covid
39529	XG17	0.786	Severe covid
39530	XG17	0.448	Severe covid
39531	XG17	1.185	Severe covid
39532	XG17	0.926	Severe covid
39533	XG17	0.74	Severe covid
39534	XG17	1.06	Severe covid
39535	XG17	0.959	Severe covid
39536	XG17	0.968	Severe covid
39537	XG17	0.69	Severe covid
39538	XG17	0.78	Severe covid
39539	XG17	0.824	Severe covid
39540	XG17	0.829	Severe covid
39541	XG17	0.769	Severe covid
39542	XG17	0.0	Severe covid
39543	XG17	0.798	Severe covid
39544	XG17	1.087	Severe covid
39545	XG17	0.618	Severe covid
39546	XG17	0.874	Severe covid
39547	XG17	0.988	Severe covid
39548	XG17	1.441	Severe covid
39549	XG17	1.076	Severe covid
39550	XG17	0.0	Severe covid
39551	XG17	0.856	Severe covid
39552	XG17	0.815	Severe covid
39553	XG17	4.674	Severe covid
39554	XG17	0.757	Severe covid
39555	XG17	1.407	Severe covid
39556	XG17	0.677	Severe covid
39557	XG17	0.696	Severe covid
39558	XG17	1.084	Severe covid
39559	XG17	0.698	Severe covid
39560	XG17	0.0	Severe covid
39561	XG17	1.18	Severe covid
39562	XG17	0.969	Severe covid
39563	XG17	0.978	Severe covid
39564	XG17	0.0	Severe covid
39565	XG17	0.891	Severe covid
39566	XG17	0.0	Severe covid
39567	XG17	1.148	Severe covid
39568	XG17	0.747	Severe covid
39569	XG17	0.977	Severe covid
39570	XG17	0.688	Severe covid
39571	XG17	0.908	Severe covid
39572	XG17	0.0	Severe covid
39573	XG17	0.893	Severe covid
39574	XG17	0.919	Severe covid
39575	XG17	0.863	Severe covid
39576	XG17	1.082	Severe covid
39577	XG17	1.171	Severe covid
39578	XG17	0.968	Severe covid
39579	XG17	0.833	Severe covid
39580	XG17	0.839	Severe covid
39581	XG17	0.885	Severe covid
39582	XG17	1.983	Severe covid
39583	XG17	0.927	Severe covid
39584	XG17	0.651	Severe covid
39585	XG17	1.22	Severe covid
39586	XG17	0.0	Severe covid
39587	XG17	0.0	Severe covid
39588	XG17	0.0	Severe covid
39589	XG17	0.645	Severe covid
39590	XG17	1.005	Severe covid
39591	XG17	0.0	Severe covid
39592	XG17	0.883	Severe covid
39593	XG17	1.389	Severe covid
39594	XG17	0.0	Severe covid
39595	XG17	0.0	Severe covid
39596	XG17	0.0	Severe covid
39597	XG17	0.716	Severe covid
39598	XG17	0.674	Severe covid
39599	XG17	0.881	Severe covid
39600	XG17	0.982	Severe covid
39601	XG17	0.777	Severe covid
39602	XG17	0.0	Severe covid
39603	XG17	0.908	Severe covid
39604	XG17	0.0	Severe covid
39605	XG17	0.0	Severe covid
39606	XG17	0.717	Severe covid
39607	XG17	1.453	Severe covid
39608	XG17	0.929	Severe covid
39609	XG17	0.0	Severe covid
39610	XG17	0.0	Severe covid
39611	XG17	0.0	Severe covid
39612	XG17	0.68	Severe covid
39613	XG17	0.591	Severe covid
39614	XG17	1.314	Severe covid
39615	XG17	1.4	Severe covid
39616	XG17	0.791	Severe covid
39617	XG17	0.0	Severe covid
39618	XG17	0.917	Severe covid
39619	XG17	0.0	Severe covid
39620	XG17	0.69	Severe covid
39621	XG17	1.136	Severe covid
39622	XG17	0.884	Severe covid
39623	XG17	0.0	Severe covid
39624	XG17	0.966	Severe covid
39625	XG17	6.65	Severe covid
39626	XG17	0.81	Severe covid
39627	XG17	0.957	Severe covid
39628	XG17	0.7	Severe covid
39629	XG17	0.871	Severe covid
39630	XG17	0.0	Severe covid
39631	XG17	0.765	Severe covid
39632	XG17	0.928	Severe covid
39633	XG17	20.278982511487495	Severe covid
39634	XG17	17.89430534307858	Severe covid
39635	XG17	16.77492637263571	Severe covid
39636	XG17	16.65689932320363	Severe covid
39637	XG17	17.283795588507598	Severe covid
39638	XG17	15.866474046800105	Severe covid
39639	XG17	14.269126679149418	Severe covid
39640	XG17	27.707181325624475	Severe covid
39641	XG17	17.090342153039018	Severe covid
39642	XG17	23.044367268968678	Severe covid
39643	XG17	14.943837322157933	Severe covid
39644	XG17	16.380823676913376	Severe covid
39645	XG17	18.66736756154311	Severe covid
39646	XG17	19.547160484243122	Severe covid
39647	XG17	23.551772086969372	Severe covid
39648	XG17	28.965119843875254	Severe covid
39649	XG17	24.32864794906933	Severe covid
39650	XG17	17.670922334879144	Severe covid
39651	XG17	16.158965409340347	Severe covid
39652	XG17	19.635866550045662	Severe covid
39653	XG17	22.75759927134253	Severe covid
39654	XG17	22.97591005121241	Severe covid
39655	XG17	24.449188830198324	Severe covid
39656	XG17	24.68501383132349	Severe covid
39657	XG17	18.346290670227038	Severe covid
39658	XG17	17.448463063688454	Severe covid
39659	XG17	20.974840535127072	Severe covid
39660	XG17	23.80565246902838	Severe covid
39661	XG17	21.820751694009147	Severe covid
39662	XG17	21.902286688612467	Severe covid
39663	XG17	18.71923547363228	Severe covid
39664	XG17	18.053489930679604	Severe covid
39665	XG17	23.922638296338285	Severe covid
39666	XG17	18.88070266691412	Severe covid
39667	XG17	16.767462436056963	Severe covid
39668	XG17	19.994771120225625	Severe covid
39669	XG17	23.416983030483927	Severe covid
39670	XG17	23.92131568801414	Severe covid
39671	XG17	27.128334697654456	Severe covid
39672	XG17	17.2760504089005	Severe covid
39673	XG17	19.67199341876905	Severe covid
39674	XG17	27.958548910028966	Severe covid
39675	XG17	15.461382394642609	Severe covid
39676	XG17	18.559706865638308	Severe covid
39677	XG17	18.49114236541415	Severe covid
39678	XG17	26.212327612291155	Severe covid
39679	XG17	23.217386224538235	Severe covid
39680	XG17	22.03314234056424	Severe covid
39681	XG17	22.902015304199605	Severe covid
39682	XG17	27.88053723847231	Severe covid
39683	XG17	22.24810433697894	Severe covid
39684	XG17	22.80049056324966	Severe covid
39685	XG17	14.988205764947859	Severe covid
39686	XG17	20.93813769027991	Severe covid
39687	XG17	21.22854451951401	Severe covid
39688	XG17	27.954035547582016	Severe covid
39689	XG17	17.70373262641586	Severe covid
39690	XG17	16.010298623598203	Severe covid
39691	XG17	15.707440022552401	Severe covid
39692	XG17	16.81657560335442	Severe covid
39693	XG17	15.722475801224315	Severe covid
39694	XG17	16.637248614586493	Severe covid
39695	XG17	15.970655624558745	Severe covid
39696	XG17	14.006344059498982	Severe covid
39697	XG17	15.154643685853154	Severe covid
39698	XG17	15.926434451831419	Severe covid
39699	XG17	14.967176557243816	Severe covid
39700	XG17	17.21958302960148	Severe covid
39701	XG17	15.68304000449565	Severe covid
39702	XG17	18.114054775781685	Severe covid
39703	XG17	19.397203928003144	Severe covid
39704	XG17	17.93371910601837	Severe covid
